RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE
53374291,20230531,F,40대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53374363,20230531,M,30대,전라북도,500이상700만원 미만,건강 관리를 위해,없음
53374420,20230531,F,60대,대전광역시,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53374559,20230531,M,60대,인천광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,없음
53374986,20230531,F,60대,서울특별시,300만원 미만,자기 계발을 위해,건강 관리를 위해
53375045,20230531,M,20대,충청북도,300이상500만원 미만,건강 관리를 위해,자기 계발을 위해
53375274,20230531,F,50대,충청남도,700만원 이상,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53375298,20230531,M,30대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53375300,20230531,F,60대,서울특별시,700만원 이상,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53375309,20230531,F,60대,부산광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
53375397,20230531,M,50대,서울특별시,700만원 이상,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해
53375431,20230531,M,30대,경상남도,300만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53375545,20230531,M,20대,서울특별시,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53375667,20230531,F,60대,경기도,700만원 이상,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53376039,20230531,F,20대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
53376077,20230531,M,50대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53376207,20230531,M,60대,경기도,300만원 미만,건강 관리를 위해,대인 관계-교제를 위해
53376349,20230531,M,20대,인천광역시,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53376390,20230531,F,30대,충청남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53376399,20230531,F,60대,서울특별시,500이상700만원 미만,건강 관리를 위해,자기 계발을 위해
53376428,20230531,F,40대,대구광역시,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53376485,20230531,F,60대,충청남도,300만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53376612,20230531,F,30대,광주광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53376621,20230531,F,50대,경상북도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53376762,20230531,F,50대,경기도,700만원 이상,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53377031,20230531,F,60대,인천광역시,700만원 이상,건강 관리를 위해,자기만족-즐거움을 위해
53377036,20230531,F,40대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53377181,20230531,F,60대,경상북도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53377405,20230531,F,40대,경상북도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53377530,20230531,F,40대,경상남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
